Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
04/05/23 04:00,,,,,,,,0.04,0.4,0.05,2.48,0.51,,0.11,,,,,,0.28999999999999998,,,1.32,,,1.0549999999999999,0.12,0.17,
04/05/23 05:00,,,,,0.26,,,,0.4,0.13,2.4350000000000001,0.49,,0.13,,,,0.38,0.08,0.28000000000000003,,,,,,0.97,0.1,0.13,7.0000000000000007E-2
04/05/23 06:00,,,,,,,,,0.4,,2.355,0.42,,0.13,,,,0.34,0.08,0.26500000000000001,,,,,,0.99,0.08,0.13,
04/05/23 07:00,,,,,,,,,0.3,,2.27,0.36499999999999999,,0.13,,,,,,0.245,,,,,,0.9,0.255,0.13,0.06
04/05/23 08:00,,,,,,,,,0.2,0.1,2.2050000000000001,0.28000000000000003,,0.12,,,,0.35,,0.24,,,,,,0.79,,,0.05
04/05/23 09:00,,,,,,,,,0.2,,2.2149999999999999,0.29499999999999998,,0.08,,,,,,0.21,,,,,,0.64500000000000002,0.18,,0.05
04/05/23 10:00,,,,,,,,,0.3,,2.2000000000000002,0.23,,0.06,,,,,,0.26,,,,,,0.82,0.18,,
04/05/23 11:00,,,,,,,,,,,2.23,0.21,,0.1,,,,,,0.27,,,,,,0.78,,,
04/05/23 12:00,,,,,,,,,0.2,,2.1949999999999998,0.23499999999999999,,7.4999999999999997E-2,,,,,,0.21,0.19500000000000001,,,,,0.77,,,7.0000000000000007E-2
04/05/23 01:00,,,,,,,,,0.3,,2.2349999999999999,0.26500000000000001,,7.0000000000000007E-2,,,,,,0.215,7.0000000000000007E-2,,,,,0.81,0.26,0.1,7.0000000000000007E-2
04/05/23 02:00,,,,,,,,0.06,0.2,,2.2349999999999999,0.24,,0.115,,,,,,0.21,0.06,,,,,0.85499999999999998,,,
04/05/23 03:00,,,,,,,,,0.3,,2.2549999999999999,0.26500000000000001,,0.1,,,,0.36,,0.23499999999999999,,,,,,0.85499999999999998,,0.13,6.5000000000000002E-2
04/05/23 04:00,,,,,,,,,0.3,,2.2400000000000002,0.22,,0.115,,,,,,0.245,,,,,,0.78,,,7.0000000000000007E-2
04/05/23 05:00,,,,,,,,,0.2,,2.23,0.23,,8.5000000000000006E-2,,,,0.33,,0.23,,,,,,0.82,0.22,0.13,7.0000000000000007E-2
04/05/23 06:00,,,,,,,,,0.2,,2.2450000000000001,0.245,,8.5000000000000006E-2,,,,0.35,,0.215,,,,,,0.88500000000000001,0.06,,0.11
04/05/23 07:00,,,,,,,,,0.2,,2.2549999999999999,0.27,,0.115,,,,,,0.22,,,,,,0.92,,0.09,7.0000000000000007E-2
04/05/23 08:00,,,,,,,,,0.2,,2.3050000000000002,0.27,,0.14499999999999999,,,,0.36,,0.21,,,,,,0.93,,0.09,0.08
04/05/23 09:00,0.09,,,,,,,0.04,0.3,,2.2949999999999999,0.34499999999999997,,0.12,,,,,,0.21,,,,,0.24,0.91,0.24,0.14000000000000001,
04/05/23 10:00,,,,,,,,0.04,0.3,0.05,2.33,0.39500000000000002,,0.105,,,,0.36,,0.25,,,,,0.19,0.85499999999999998,0.16,0.15,0.06
04/05/23 11:00,,,,,,,,,0.3,,2.33,0.36,0.08,0.09,,,,0.38,,0.245,,,,,,0.74,0.06,0.12,
04/06/23 12:00,,,,,,,,,0.3,,2.3199999999999998,0.43,,9.5000000000000001E-2,,,,0.34,0.12,0.255,,,,,,0.88,0.15,0.1,0.1
04/06/23 01:00,,,,,,,,0.04,0.4,7.0000000000000007E-2,2.355,0.44500000000000001,,0.13500000000000001,,,,,0.1,0.26500000000000001,,,,,,1.01,0.31,0.18,7.0000000000000007E-2
04/06/23 02:00,9.5000000000000001E-2,,,,,,,0.04,0.4,7.4999999999999997E-2,2.3650000000000002,0.48,,0.13500000000000001,,,,0.4,,0.245,,,,,,0.93,0.08,0.19,
04/06/23 03:00,0.09,,,,,,,4.4999999999999998E-2,0.4,,2.42,0.52500000000000002,,0.13500000000000001,,,,,,0.27,,,,,0.14000000000000001,1.02,0.09,0.19,0.08
04/06/23 04:00,0.08,,,,,,,0.06,0.5,,2.5,0.64500000000000002,,0.15,,,,,0.12,0.28999999999999998,,,,,,1.1399999999999999,0.09,0.32,0.06
04/06/23 05:00,0.09,,,,,,,5.5E-2,0.6,,2.65,0.875,,0.13500000000000001,,,,0.33,0.1,0.315,,,,,,1.1599999999999999,0.13,0.35,0.05
04/06/23 06:00,0.08,,,,,,,7.0000000000000007E-2,0.6,0.09,2.6850000000000001,0.82,,0.185,,,,0.36,0.14000000000000001,0.41,,,,,,1.37,0.14000000000000001,0.37,0.06
04/06/23 07:00,,,,,,,,0.09,0.9,0.06,2.86,1.1100000000000001,,0.21,,,,,0.23,0.495,,,,,,1.54,0.24,0.5,0.05
04/06/23 08:00,,,0.27,,,,,0.09,1,,2.875,1.075,0.09,0.255,,,,,0.23,0.41499999999999998,,,,,0.09,1.28,0.15,0.47,
04/06/23 09:00,,,,,,,,4.4999999999999998E-2,0.5,,2.5099999999999998,0.53,,0.155,,,,0.36,0.1,0.31,,,,,,1.0449999999999999,7.0000000000000007E-2,0.15,0.06
04/06/23 10:00,,,,,,,,,0.4,,2.4900000000000002,0.41,,0.15,,,,,0.11,0.32,,,,,,1.05,7.4999999999999997E-2,0.16,0.06
04/06/23 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/06/23 12:00,,,,,,,,,0.3,,2.3650000000000002,0.32500000000000001,,0.15,,,,,0.1,0.31,0.32,,,,,0.98,0.18,0.09,5.5E-2
04/06/23 01:00,,,,,,,,,0.3,7.0000000000000007E-2,2.4550000000000001,0.35,0.12,0.27500000000000002,,,,,0.15,0.52500000000000002,0.17499999999999999,,,,,1.24,7.0000000000000007E-2,0.18,5.5E-2
04/06/23 02:00,,,,,,,0.79,0.04,0.4,,2.6349999999999998,0.375,0.15,0.48,,,,0.4,0.27,1.0249999999999999,0.22,,0.63,,0.11,1.83,7.4999999999999997E-2,0.34,0.06
04/06/23 03:00,,0.12,,,,,,,0.3,,2.41,0.32500000000000001,,0.26,,,,,0.18,0.62,7.0000000000000007E-2,,,,,1.2549999999999999,0.09,0.17,0.06
04/06/23 04:00,,,,,,,,,0.3,,2.335,0.34,0.12,0.155,,,,,0.13,0.315,,,,,,0.95,,0.14000000000000001,6.5000000000000002E-2
04/06/23 05:00,,,,,,,,,0.3,0.06,2.375,0.33,,0.18,,,,,0.19,0.35,,,,,,0.98,7.0000000000000007E-2,0.18,0.06
04/06/23 06:00,,,,,,,,4.4999999999999998E-2,0.3,0.11,2.34,0.32500000000000001,0.08,0.17,,,,0.38,0.23,0.37,,,,,0.1,1.175,,0.15,0.06
04/06/23 07:00,,,,,,,,,0.4,,2.41,0.38,,0.16,,,,,0.19,0.36,,,,,0.08,1.0549999999999999,7.4999999999999997E-2,0.15,0.06
04/06/23 08:00,,,,,,7.0000000000000007E-2,,,0.3,,2.4049999999999998,0.375,,0.14499999999999999,,,,0.37,0.13,0.33,,,,,,0.995,0.06,0.11,0.06
04/06/23 09:00,,,,,,,,0.04,0.4,,2.4900000000000002,0.435,0.16,0.13,,,,,0.56000000000000005,0.4,,,,,0.2,1.075,,0.15,0.06
04/06/23 10:00,,0.3,,,,,,0.06,0.4,0.06,2.5550000000000002,0.44,0.14000000000000001,0.20499999999999999,,0.16,,,0.4,0.4,,,,,0.15,1.1399999999999999,7.0000000000000007E-2,0.18,6.5000000000000002E-2
04/06/23 11:00,,,,,,,,0.05,0.4,0.13,2.585,0.45,,0.23,,,,,0.21,0.39500000000000002,,,,,0.08,1.1399999999999999,0.06,0.15,0.06
04/07/23 12:00,,,,,,,,0.04,0.4,,2.66,0.41,,0.26500000000000001,,,,0.39,0.15,0.40500000000000003,0.05,,,,,1.155,0.06,0.16,6.5000000000000002E-2
04/07/23 01:00,,,,,,,,4.4999999999999998E-2,0.4,,2.64,0.42499999999999999,,0.32500000000000001,,,,,0.11,0.45,,,,,,1.1599999999999999,7.0000000000000007E-2,0.19,7.0000000000000007E-2
04/07/23 02:00,,,,,,,,0.04,0.4,,2.67,0.375,,0.33500000000000002,,,,0.38,0.24,0.48,,,,,,1.2649999999999999,0.28999999999999998,0.16,5.5E-2
04/07/23 03:00,,0.14000000000000001,,,,,,,0.4,,2.6549999999999998,0.34,,0.28999999999999998,,,,,,0.56000000000000005,,,,,,1.27,,0.18,6.5000000000000002E-2
04/07/23 04:00,0.09,,,,,,,,0.4,,2.7149999999999999,0.33500000000000002,,0.28999999999999998,,,,0.36,,0.61499999999999999,,,,,,1.4350000000000001,7.4999999999999997E-2,0.23,6.5000000000000002E-2
04/07/23 05:00,0.11,0.08,,,,,,4.4999999999999998E-2,0.4,,2.8050000000000002,0.38,,0.33500000000000002,,,,,0.09,0.62,,,0.26,,,1.4450000000000001,0.06,0.28000000000000003,0.06
04/07/23 06:00,0.12,8.5000000000000006E-2,,,,,,5.5E-2,0.5,0.05,2.91,0.44,0.11,0.375,,,,0.44,0.11,0.7,0.06,,,,0.08,1.55,,0.33,0.06
04/07/23 07:00,,,,,,,,0.06,0.5,0.05,3.0750000000000002,0.47499999999999998,0.12,0.42499999999999999,,,,0.375,0.22,0.77,,,,,0.12,1.71,0.08,0.35,5.5E-2
04/07/23 08:00,,,,,,,,0.06,0.7,,3.2650000000000001,0.53500000000000003,0.09,0.49,,,,,0.35,0.82,7.0000000000000007E-2,,0.49,,0.16,2.0649999999999999,0.105,0.46,5.5E-2
04/07/23 09:00,,,,,,,,7.0000000000000007E-2,0.7,6.5000000000000002E-2,3.3849999999999998,0.60499999999999998,0.11,0.59499999999999997,,,,,0.39,0.92,7.4999999999999997E-2,,,,0.18,2.3450000000000002,0.1,0.46,7.0000000000000007E-2
04/07/23 10:00,,,,,,,,7.4999999999999997E-2,0.8,6.5000000000000002E-2,3.4249999999999998,0.63,0.1,0.56499999999999995,,,,,0.33,0.97,6.5000000000000002E-2,,,,0.15,2.29,0.105,0.48,0.06
04/07/23 11:00,0.12,0.13,,,,,,7.0000000000000007E-2,0.8,0.05,3.33,0.66,0.1,0.52,,,,,0.24,0.84,7.0000000000000007E-2,,,,0.14000000000000001,1.82,7.0000000000000007E-2,0.45,0.06
04/07/23 12:00,,,,,,,,7.0000000000000007E-2,0.7,,3.27,0.5,,0.36,,,,,0.11,0.83,,,,,,1.8,0.08,0.35,0.08
04/07/23 01:00,,0.09,,,,,,0.05,0.6,0.05,3.2549999999999999,0.48,,0.38,,,,,0.11,0.63,0.19500000000000001,,0.17,,,1.615,,0.31,6.5000000000000002E-2
04/07/23 02:00,,,,,,,,4.4999999999999998E-2,0.5,,3.2,0.38,0.09,0.37,,,,,0.18,0.56499999999999995,0.09,,,,0.09,1.665,0.35,0.24,7.0000000000000007E-2
04/07/23 03:00,,,,,,,,4.4999999999999998E-2,0.5,0.06,3.24,0.35499999999999998,,0.40500000000000003,,,,,0.14000000000000001,0.63500000000000001,0.08,,,,,1.6950000000000001,0.18,0.28000000000000003,7.0000000000000007E-2
04/07/23 04:00,,,,,,,,,0.5,0.05,3.335,0.39,0.11,0.42,,,,,0.17,0.76,7.4999999999999997E-2,,,,0.09,1.94,0.22,0.3,6.5000000000000002E-2
04/07/23 05:00,,,,,,,,5.5E-2,0.6,0.06,3.33,0.45,,0.4,,,,,0.16,0.745,0.06,,,,0.09,1.885,8.5000000000000006E-2,0.3,7.4999999999999997E-2
04/07/23 06:00,,,,,,,,0.05,0.5,0.06,3.3,0.46,,0.375,,,,0.42,0.1,0.64500000000000002,7.0000000000000007E-2,,,,,1.7749999999999999,8.5000000000000006E-2,0.27,0.06
04/07/23 07:00,,,,,,,,0.06,0.6,,3.3050000000000002,0.52,0.09,0.4,,,,,0.16,0.68500000000000005,,,,,0.11,1.845,7.0000000000000007E-2,0.34,7.4999999999999997E-2
04/07/23 08:00,,,,,,,,6.5000000000000002E-2,0.6,6.5000000000000002E-2,3.3650000000000002,0.57999999999999996,,0.42,,,,,0.19,0.755,6.5000000000000002E-2,,,,,1.905,0.105,0.38,7.0000000000000007E-2
04/07/23 09:00,,,,,,,,7.4999999999999997E-2,0.7,6.5000000000000002E-2,3.4950000000000001,0.66,0.1,0.40500000000000003,,,,,0.23,0.82,6.5000000000000002E-2,,0.2,,0.09,2.02,0.16,0.52,0.08
04/07/23 10:00,,,,,,,,6.5000000000000002E-2,0.7,7.0000000000000007E-2,3.45,0.66500000000000004,0.09,0.46,,,,,0.28999999999999998,0.81,0.08,,1.01,,0.11,1.845,0.13,0.56000000000000005,6.5000000000000002E-2
04/07/23 11:00,,,,,,,,7.0000000000000007E-2,0.8,0.08,3.4950000000000001,0.74,0.15,0.46500000000000002,,,,,0.5,0.86499999999999999,7.4999999999999997E-2,,,,0.15,1.865,0.17499999999999999,0.71,0.08
04/08/23 12:00,,,,,,,,0.09,0.8,8.5000000000000006E-2,3.49,0.8,0.31,0.49,,,,,1.01,0.88500000000000001,8.5000000000000006E-2,,0.23,,0.27,1.89,0.18,0.63,7.0000000000000007E-2
04/08/23 01:00,,,,,,,,0.09,0.8,8.5000000000000006E-2,3.55,0.82499999999999996,0.46,0.51500000000000001,,,,,1.41,0.87,7.4999999999999997E-2,,,,0.35,2.0649999999999999,0.17499999999999999,0.65,0.08
04/08/23 02:00,,,,,,,,9.5000000000000001E-2,0.8,8.5000000000000006E-2,3.585,0.81,0.31,0.495,,,,,1.03,0.92,7.4999999999999997E-2,,,,0.28999999999999998,2.1150000000000002,0.185,0.68,7.4999999999999997E-2
04/08/23 03:00,,,0.12,,,,,7.4999999999999997E-2,0.8,0.08,3.69,0.83499999999999996,0.25,0.52,,,,,0.53,0.98,0.11,0.08,0.97,,0.18,2.23,0.26,0.67,8.5000000000000006E-2
04/08/23 04:00,,,,,,,,0.105,0.8,8.5000000000000006E-2,3.7,0.85,0.14000000000000001,0.53,,,,0.41,0.43,1.04,0.13500000000000001,0.09,,,0.15,2.34,0.20499999999999999,0.68,8.5000000000000006E-2
04/08/23 05:00,,,,,,,,0.105,0.8,0.09,3.6749999999999998,0.87,0.12,0.55000000000000004,,,,0.38,0.4,1.115,9.5000000000000001E-2,,,,0.21,2.4300000000000002,0.20499999999999999,0.65,7.4999999999999997E-2
04/08/23 06:00,,,,,,,,7.4999999999999997E-2,0.8,0.09,3.6850000000000001,0.875,0.11,0.57499999999999996,,,,,0.35,1.1000000000000001,0.11,0.09,,,0.11,2.44,0.19500000000000001,0.62,0.06
04/08/23 07:00,,,,,,,,0.1,0.8,7.0000000000000007E-2,3.7050000000000001,0.85499999999999998,0.08,0.53500000000000003,,,,,0.28000000000000003,1.08,0.11,,,,0.1,2.3450000000000002,0.19500000000000001,0.61,7.0000000000000007E-2
04/08/23 08:00,,0.09,,,,,,0.09,0.9,0.06,3.6549999999999998,0.84,0.09,0.49,,,,,0.15,0.91500000000000004,0.1,0.99,,,,2.08,0.17499999999999999,0.45,0.05
04/08/23 09:00,,,,,,,,0.105,0.9,,3.57,0.78,,0.47499999999999998,,,,,0.12,0.78,6.5000000000000002E-2,,1.19,,,1.92,0.115,0.39,6.5000000000000002E-2
04/08/23 10:00,,,,,,,,0.08,0.8,0.05,3.4049999999999998,0.61,,0.39,,,,,,0.63,0.08,,,,,1.64,0.09,0.27,0.06
04/08/23 11:00,,,,,,,,8.5000000000000006E-2,0.8,0.11,3.4350000000000001,0.59,,0.37,,,,,,0.66500000000000004,0.06,,,,,1.5349999999999999,0.12,0.28999999999999998,0.06
04/08/23 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/08/23 01:00,,,,,,,,7.4999999999999997E-2,0.8,,3.3450000000000002,0.52,,0.35499999999999998,,,,,,0.64500000000000002,,,,,0.67,1.51,0.41,0.22,7.0000000000000007E-2
04/08/23 02:00,,,,,,,,0.08,0.7,0.31,3.29,0.505,,0.34,,,,,,0.56499999999999995,0.16500000000000001,,,,,1.4450000000000001,0.38,0.22,0.09
04/08/23 03:00,,,0.35,,,,,6.5000000000000002E-2,0.7,,3.2749999999999999,0.45,0.17,0.35499999999999998,,,,,,0.57999999999999996,8.5000000000000006E-2,,,,,1.5149999999999999,0.12,0.22,7.4999999999999997E-2
04/08/23 04:00,0.1,,,,,,,7.4999999999999997E-2,0.8,0.09,3.26,0.51,,0.31,,,,,,0.57499999999999996,0.06,,,,,1.5349999999999999,7.0000000000000007E-2,0.24,7.0000000000000007E-2
04/08/23 05:00,,,,,,,,7.0000000000000007E-2,0.7,0.06,3.145,0.40500000000000003,,0.32,,,,,,0.52500000000000002,,,,,,1.355,0.215,0.17,8.5000000000000006E-2
04/08/23 06:00,1.05,0.08,0.24,,0.08,,,,,,3.31,0.89,,,,0.63,,,,,,1.21,0.42,,,,,,7.4999999999999997E-2
04/08/23 07:00,,,,,,,,0.08,0.7,0.2,3.1549999999999998,0.57499999999999996,0.13,0.32500000000000001,,,,,0.35,0.53500000000000003,7.0000000000000007E-2,,,,0.12,1.415,0.12,0.6,7.0000000000000007E-2
04/08/23 08:00,,,,,,,,0.09,0.7,0.18,3.17,0.59499999999999997,0.09,0.315,,,,,0.21,0.63500000000000001,,,,,0.1,1.4950000000000001,0.06,0.48,6.5000000000000002E-2
04/08/23 09:00,,,,,,,,7.4999999999999997E-2,0.7,0.16,3.17,0.56000000000000005,0.08,0.27,,,,0.38,0.08,0.54500000000000004,0.06,,,,,1.4650000000000001,0.11,0.31,0.06
04/08/23 10:00,0.08,,,,,,,8.5000000000000006E-2,0.6,0.16500000000000001,3.1549999999999998,0.59,,0.27500000000000002,,,,0.39,0.09,0.52,0.05,,,,,1.4650000000000001,0.125,0.28000000000000003,5.5E-2
04/08/23 11:00,8.5000000000000006E-2,0.13,,,,,,0.09,0.7,0.13500000000000001,3.2549999999999999,0.76500000000000001,,0.37,,,,,0.11,0.625,,,,,,1.59,0.11,0.35,7.4999999999999997E-2
04/09/23 12:00,0.09,,,,,,0.06,0.125,1,0.14000000000000001,3.47,1.07,,0.39,,,,0.39500000000000002,0.16,0.79,9.5000000000000001E-2,,,,,1.75,0.21,0.49,7.0000000000000007E-2
04/09/23 01:00,0.09,,,,,,,0.14499999999999999,1.2,0.13500000000000001,3.55,1.3,0.08,0.39500000000000002,,,,0.41,0.22,0.85,7.0000000000000007E-2,,0.54,,0.09,1.655,0.28999999999999998,0.59,0.06
04/09/23 02:00,,,,,,,,0.13500000000000001,1.3,0.125,3.53,1.37,0.1,0.39500000000000002,,,,0.39,0.23,0.83499999999999996,0.06,,0.21,,0.09,1.7350000000000001,0.29499999999999998,0.62,7.0000000000000007E-2
04/09/23 03:00,,,,,,,,0.105,1,0.1,3.35,1.105,,0.315,,,,0.41,0.15,0.70499999999999996,,,,,,1.55,0.19500000000000001,0.49,7.0000000000000007E-2
04/09/23 04:00,,,,,,,,0.1,0.9,0.115,3.2549999999999999,1,,0.315,,,,0.39,0.13,0.71499999999999997,,,,,,1.4450000000000001,0.19500000000000001,0.44,0.09
04/09/23 05:00,,,,,,,0.19,0.09,0.7,0.08,3.0950000000000002,0.87,,0.32,,,,,0.11,0.68,0.08,,,,,1.39,0.12,0.35,0.06
04/09/23 06:00,,,,,,,,7.4999999999999997E-2,0.7,8.5000000000000006E-2,3.06,0.81499999999999995,,0.28000000000000003,,,,,0.09,0.65,,,,,,1.38,0.12,0.33,6.5000000000000002E-2
04/09/23 07:00,,,,,,,,7.0000000000000007E-2,0.7,9.5000000000000001E-2,3.0750000000000002,0.74,,0.28499999999999998,,,,,0.09,0.66,0.16,,0.55000000000000004,,,1.4350000000000001,9.5000000000000001E-2,0.32,6.5000000000000002E-2
04/09/23 08:00,,,,,,,,7.4999999999999997E-2,0.7,0.11,3.1850000000000001,0.71499999999999997,,0.33500000000000002,,,,,,0.80500000000000005,5.5E-2,,2.16,,,1.825,0.13500000000000001,0.31,0.06
04/09/23 09:00,,,,,,,,7.4999999999999997E-2,0.8,0.1,3.1349999999999998,0.77,,0.31,,,,0.4,0.08,0.75,0.06,,,,,1.645,0.15,0.28999999999999998,7.4999999999999997E-2
04/09/23 10:00,,,,,,,,8.5000000000000006E-2,0.7,0.08,3.15,0.78,7.0000000000000007E-2,0.32500000000000001,,,,,,0.67500000000000004,,,,,,1.56,0.11,0.28999999999999998,7.0000000000000007E-2
04/09/23 11:00,,,0.4,,,,,7.4999999999999997E-2,0.6,0.09,3.0750000000000002,0.65,,0.28499999999999998,,,,0.4,,0.58499999999999996,,,,,,1.5,0.12,0.27,7.4999999999999997E-2
04/09/23 12:00,,,,,,,,0.05,0.5,0.09,2.96,0.57999999999999996,,0.27,,,,,,0.49,,,,,,1.33,,0.24,7.0000000000000007E-2
04/09/23 01:00,,,,,,,,0.05,,7.0000000000000007E-2,2.76,0.33,,0.2,,,,,,0.45,,,,,,1.07,,,0.09
04/09/23 02:00,,0.14000000000000001,,,,,,0.04,0.4,0.06,2.6949999999999998,0.33,0.09,0.23499999999999999,,,,,,0.42,0.19,,,,,1.095,0.15,0.16,7.4999999999999997E-2
04/09/23 03:00,,,,,,,,0.04,0.4,0.06,2.6850000000000001,0.33,0.23,0.20499999999999999,,,,,,0.44500000000000001,7.0000000000000007E-2,,,,,1.105,0.3,0.18,7.4999999999999997E-2
04/09/23 04:00,,,,,,,,0.04,0.4,8.5000000000000006E-2,2.8250000000000002,0.32,0.09,0.31,,,,,0.19,0.78500000000000003,0.06,,,,,1.48,0.33,0.19,9.5000000000000001E-2
04/09/23 05:00,,,,,,,,4.4999999999999998E-2,0.4,6.5000000000000002E-2,2.87,0.315,,0.41499999999999998,,,,,0.15,,7.0000000000000007E-2,,,,,1.625,0.21,0.3,0.09
04/09/23 06:00,,,,,,,,0.06,0.3,6.5000000000000002E-2,2.7749999999999999,0.32,,0.44500000000000001,,,,0.42,,,7.0000000000000007E-2,,,,,1.625,0.26,0.26,7.0000000000000007E-2
04/09/23 07:00,,,,,,,,,0.4,0.06,2.72,0.34,0.09,0.39,,,,,0.12,,,,,,,1.41,7.0000000000000007E-2,0.28000000000000003,0.08
04/09/23 08:00,,,,,,,,0.05,0.4,7.4999999999999997E-2,2.645,0.39,,0.41499999999999998,,,,,0.09,,0.09,,,,,1.5,,0.27,7.4999999999999997E-2
04/09/23 09:00,,,,,,,,,0.4,0.08,2.5499999999999998,0.45500000000000002,,0.37,,,,,0.08,1.1299999999999999,7.4999999999999997E-2,,,,,1.37,8.5000000000000006E-2,0.37,7.4999999999999997E-2
04/09/23 10:00,,,,,,,,0.06,0.4,8.5000000000000006E-2,2.57,0.44500000000000001,,0.35499999999999998,,,,,0.11,1.125,0.1,,,,0.09,1.5149999999999999,8.5000000000000006E-2,0.37,6.5000000000000002E-2
04/09/23 11:00,,,,,,,,4.4999999999999998E-2,0.4,7.4999999999999997E-2,2.52,0.46,,0.375,,,,0.31,0.09,0.995,0.08,,1.47,,,1.45,7.4999999999999997E-2,0.34,7.0000000000000007E-2
04/10/23 12:00,,,,,0.27,,,0.05,0.4,8.5000000000000006E-2,2.62,0.5,,0.41499999999999998,,,,0.33500000000000002,0.08,1.0649999999999999,0.06,0.27,1.43,,,1.51,0.11,0.33,
04/10/23 01:00,,,,,,0.33,,4.4999999999999998E-2,0.5,0.09,2.6949999999999998,0.57499999999999996,,0.4,,,,,0.15,1.1100000000000001,0.09,,,,,1.625,0.13500000000000001,0.3,0.05
04/10/23 02:00,,,,,,,,0.05,0.5,0.09,2.72,0.625,,0.38500000000000001,,,,0.36,0.12,1.1000000000000001,7.0000000000000007E-2,,,,,1.5249999999999999,0.13500000000000001,0.33,0.06
04/10/23 03:00,,,,,,,,0.06,0.6,0.1,2.7149999999999999,0.71,0.08,0.43,,,,0.39,0.14000000000000001,1.1499999999999999,0.06,,,,,1.5549999999999999,0.17,0.33,6.5000000000000002E-2
04/10/23 04:00,,,,,,,,7.0000000000000007E-2,0.6,8.5000000000000006E-2,2.7349999999999999,0.745,,0.45500000000000002,,,,0.39,0.1,1.145,8.5000000000000006E-2,,,,,1.66,0.125,0.34,6.5000000000000002E-2
04/10/23 05:00,0.15,0.27,,,,,,7.0000000000000007E-2,0.6,8.5000000000000006E-2,2.7349999999999999,0.72,,0.39500000000000002,,,,0.39,0.08,1.1299999999999999,0.08,,,,,1.55,0.18,0.32,5.5E-2
04/10/23 06:00,,,,,,,,6.5000000000000002E-2,0.6,0.09,2.6949999999999998,0.69,,0.4,,,,0.37,0.08,1.075,8.5000000000000006E-2,,1.61,,,1.63,0.09,0.28000000000000003,0.08
04/10/23 07:00,,,,,,,,5.5E-2,0.6,0.06,2.57,0.66,0.13,0.28999999999999998,,,,,,0.81499999999999995,,,,,,1.52,0.09,0.26,7.0000000000000007E-2
04/10/23 08:00,,,,,,,,0.06,0.4,0.08,2.44,0.49,,0.215,,,,,,0.57999999999999996,,,,,,1.155,0.08,0.17,0.05
04/10/23 09:00,,,,,,,,0.05,0.3,7.0000000000000007E-2,2.5049999999999999,0.3,,0.18,,,,,,0.40500000000000003,,,,,,1.0649999999999999,,0.1,7.0000000000000007E-2
04/10/23 10:00,,,,,,,,4.4999999999999998E-2,0.3,,2.4950000000000001,0.38,,0.16500000000000001,,,,,,0.37,,,,,,0.97,0.18,0.1,0.12
04/10/23 11:00,0.19,,,,,,,0.05,0.3,0.05,2.4300000000000002,0.30499999999999999,,0.155,,,,,,0.30499999999999999,,,,,,1.0149999999999999,0.18,0.13,6.5000000000000002E-2
04/10/23 12:00,,,,,,,,,0.3,0.06,2.4649999999999999,0.28000000000000003,,0.155,,,,,,0.30499999999999999,,,,,,0.94,0.21,0.14000000000000001,6.5000000000000002E-2
04/10/23 01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/10/23 02:00,,,,,,,,0.05,0.3,0.11,2.4449999999999998,0.28499999999999998,,0.12,,,,,,0.38500000000000001,,,,,,0.98,0.18,0.13,0.08
04/10/23 03:00,,,,,,,,0.09,0.3,,2.35,0.28499999999999998,,9.5000000000000001E-2,,,,,,0.24,0.1,,,,0.11,0.78500000000000003,,,7.0000000000000007E-2
04/10/23 04:00,,,,,,,,0.04,0.2,0.06,2.31,0.23499999999999999,,0.105,,,,,,0.20499999999999999,0.06,,,,,0.73499999999999999,,0.84,7.0000000000000007E-2
04/10/23 05:00,,,,,,,,0.08,0.6,0.05,2.4950000000000001,0.69,,0.105,,,,,0.15,0.25,,,,,,0.86,0.2,0.14000000000000001,7.0000000000000007E-2
04/10/23 06:00,0.1,,,,,,,,0.3,7.0000000000000007E-2,2.4300000000000002,0.29499999999999998,,0.1,,,,,,0.28999999999999998,,,,,,0.96499999999999997,0.215,0.11,7.0000000000000007E-2
04/10/23 07:00,0.14000000000000001,,,,,,,0.04,0.3,7.0000000000000007E-2,2.4649999999999999,0.36,,0.14000000000000001,,,,0.40500000000000003,,0.32,,,,,,1.02,0.3,0.16,0.09
04/10/23 08:00,0.1,,,,,,,6.5000000000000002E-2,0.4,0.05,2.5499999999999998,0.44,,0.17499999999999999,,,,,,0.39,,,,,,1.06,0.125,0.25,0.06
04/10/23 09:00,0.14000000000000001,,,,,,,5.5E-2,0.4,6.5000000000000002E-2,2.5299999999999998,0.45,,0.17,,,,0.38,,0.35,,,,,,1.085,,0.2,5.5E-2
04/10/23 10:00,0.32,,,,,,,6.5000000000000002E-2,0.4,5.5E-2,2.6549999999999998,0.49,,0.19500000000000001,,,,0.38,0.1,0.42,0.06,,,,,1.18,0.08,0.21,6.5000000000000002E-2
04/10/23 11:00,0.15,,,,,,,7.4999999999999997E-2,0.6,7.0000000000000007E-2,2.8149999999999999,0.7,,0.19,,,,,,0.47,0.19,,,,0.14000000000000001,1.29,0.12,0.33,0.06
