Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
09/15/23 12:00,1.86,1.43,0.89,0.5,0.5,1.2,1.49,2.93,,2.5499999999999998,0,2.4900000000000002,0.5,1.31,1.07,0.5,1.3,1.34,0.5,3.53,1.96,1.02,0.5,0.5,0.5,0.5,0.5,3.3,2.0499999999999998,1.17,0.5,1.1200000000000001,2.08,1.72,0.5,0.5,0.5,0.5,0.5,0.5,,1.5,1.38,0.5,3.6,0.5,6.17,1.68,0.5,0.5,0.5,0.5,0.74,0.5,0.5,0.5,1.07,1.17,3.82
09/16/23 12:00,1.86,1.43,0.89,0.5,0.5,1.2,1.49,2.93,,2.5499999999999998,0,2.4900000000000002,0.5,1.31,1.07,0.5,1.3,1.34,0.5,3.53,1.96,1.02,0.5,0.5,0.5,0.5,0.5,3.3,2.0499999999999998,1.17,0.5,1.1200000000000001,2.08,1.72,0.5,0.5,0.5,0.5,0.5,0.5,,1.5,1.38,0.5,3.6,0.5,6.17,1.68,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.07,1.17,3.82
09/17/23 12:00,1.86,1.43,0.89,0.5,0.5,1.2,1.49,2.93,,2.5499999999999998,0,2.4900000000000002,0.5,1.31,1.07,0.5,1.3,1.34,0.5,3.53,1.96,1.02,0.5,0.5,0.5,0.5,0.5,3.3,2.0499999999999998,1.17,0.5,1.1200000000000001,2.08,1.72,0.5,0.5,0.5,0.5,0.5,0.5,,1.5,1.38,0.5,3.6,0.5,6.17,1.68,0.5,0.5,0.5,0.5,0.74,0.5,0.5,0.5,1.07,1.17,3.82
09/18/23 12:00,0.5,0.5,0.18,1.03,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28999999999999998,0.5,0.5,2.0299999999999998,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09,1.36,0.5,1.41,0.5,0.5,2.15,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.33,0.5,0.5,1.07,0.5,1.62,,0.5,0.5,0.5,0.5,0.24,0.5,0.5,0.5,0.5,1.21,4.26
09/19/23 12:00,0.5,0.5,0.18,1.03,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28999999999999998,0.5,0.5,2.0299999999999998,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09,1.36,0.5,1.41,0.5,0.5,2.15,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.33,0.5,0.5,1.07,0.5,1.62,2.71,0.5,0.5,0.5,0.5,0.24,0.5,0.5,0.5,0.5,1.21,4.26
09/20/23 12:00,0.5,0.5,0.18,1.03,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28999999999999998,0.5,0.5,2.0299999999999998,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09,1.36,0.5,1.41,0.5,0.5,2.15,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.33,0.5,0.5,1.07,0.5,1.62,2.71,0.5,0.5,0.5,0.5,0.24,0.5,0.5,0.5,0.5,1.21,4.26
09/21/23 12:00,0.5,0.5,0.18,1.03,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28999999999999998,0.5,0.5,2.0299999999999998,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09,1.36,0.5,1.41,0.5,0.5,2.15,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.33,0.5,0.5,1.07,0.5,1.62,2.71,0.5,0.5,0.5,0.5,0.24,0.5,0.5,0.5,0.5,1.21,4.26
09/22/23 12:00,0.5,0.5,0.18,1.03,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28999999999999998,0.5,0.5,2.0299999999999998,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09,1.36,0.5,1.41,0.5,0.5,2.15,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.33,0.5,0.5,1.07,0.5,1.62,2.71,0.5,0.5,0.5,0.5,0.24,0.5,0.5,0.5,0.5,1.21,4.26
09/23/23 12:00,0.5,0.5,0.18,1.03,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28999999999999998,0.5,0.5,2.0299999999999998,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09,1.36,0.5,1.41,0.5,0.5,2.15,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.33,0.5,0.5,1.07,0.5,1.62,2.71,0.5,0.5,0.5,0.5,0.24,0.5,0.5,0.5,0.5,1.21,4.26
09/24/23 12:00,0.5,0.5,0.18,1.03,0.5,0.5,1.1499999999999999,0.5,0.5,0.5,0.28999999999999998,0.5,0.5,2.0299999999999998,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09,1.36,0.5,1.41,0.5,0.5,2.15,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.33,0.5,0.5,1.07,0.5,1.62,2.71,0.5,0.5,0.5,0.5,0.24,0.5,0.5,0.5,0.5,1.21,4.26
09/25/23 12:00,2.0099999999999998,1.52,0.72,0.5,1.22,1.77,0.5,0.5,0.5,0.5,0.17,0.5,0.5,2.2400000000000002,1.27,0.5,0.5,0.5,1.07,0.5,0.5,0.5,1.38,0.5,1.2,0.5,1.39,,1.18,0.5,1.1100000000000001,1,1.72,1.78,0.5,0.5,0.5,1.5,0.5,1.06,0.5,2.89,4.91,0.5,0.8,0.5,16.11,0.5,38.659999999999997,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,1.1000000000000001,5.01
09/26/23 12:00,2.0099999999999998,1.52,0.72,0.5,1.22,1.77,0.5,0.5,0.5,0.5,0.17,0.5,0.5,2.2400000000000002,1.27,0.5,0.5,0.5,1.07,0.5,0.5,0.5,1.38,0.5,1.2,0.5,1.39,,1.18,0.5,1.1100000000000001,1,1.72,1.78,0.5,0.5,0.5,1.5,0.5,1.06,0.5,2.89,4.91,0.5,0.8,0.5,16.11,0.5,38.659999999999997,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,1.1000000000000001,5.01
09/27/23 12:00,2.0099999999999998,1.52,0.72,0.5,1.22,1.77,0.5,0.5,0.5,0.5,0.17,0.5,0.5,2.2400000000000002,1.27,0.5,0.5,0.5,1.07,0.5,0.5,0.5,1.38,0.5,1.2,0.5,1.39,,1.18,0.5,1.1100000000000001,1,1.72,1.78,0.5,0.5,0.5,1.5,0.5,1.06,0.5,2.89,4.91,0.5,0.8,0.5,16.11,0.5,38.659999999999997,0.5,,0.5,0.13,0.5,0.5,0.5,0.5,1.1000000000000001,5.01
09/28/23 12:00,2.0099999999999998,1.52,0.72,0.5,1.22,1.77,0.5,0.5,0.5,0.5,0.17,0.5,0.5,2.2400000000000002,1.27,0.5,0.5,0.5,1.07,0.5,0.5,0.5,1.38,0.5,1.2,0.5,1.39,,1.18,0.5,1.1100000000000001,1,1.72,1.78,0.5,0.5,0.5,1.5,0.5,1.06,0.5,2.89,4.91,0.5,0.8,0.5,16.11,0.5,38.659999999999997,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,1.1000000000000001,5.01
09/29/23 12:00,2.0099999999999998,1.52,0.72,0.5,1.22,1.77,0.5,0.5,0.5,0.5,0.17,0.5,0.5,2.2400000000000002,1.27,0.5,0.5,0.5,1.07,0.5,0.5,0.5,1.38,0.5,1.2,0.5,1.39,,1.18,0.5,1.1100000000000001,1,1.72,1.78,0.5,0.5,0.5,1.5,0.5,1.06,0.5,2.89,4.91,0.5,0.8,0.5,16.11,0.5,38.659999999999997,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,1.1000000000000001,5.01
09/30/23 12:00,2.0099999999999998,1.52,0.72,0.5,1.22,1.77,0.5,0.5,0.5,0.5,0.17,0.5,0.5,2.2400000000000002,1.27,0.5,0.5,0.5,1.07,0.5,0.5,0.5,1.38,0.5,1.2,0.5,1.39,,1.18,0.5,1.1100000000000001,1,1.72,1.78,0.5,0.5,0.5,1.5,0.5,1.06,0.5,2.89,4.91,0.5,0.8,0.5,16.11,0.5,38.659999999999997,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,1.1000000000000001,5.01
10/01/23 12:00,2.0099999999999998,1.52,0.72,0.5,1.22,1.77,0.5,0.5,0.5,0.5,0.17,0.5,0.5,2.2400000000000002,1.27,0.5,0.5,0.5,1.07,0.5,0.5,0.5,1.38,0.5,1.2,0.5,1.39,,1.18,0.5,1.1100000000000001,1,1.72,1.78,0.5,0.5,0.5,1.5,0.5,1.06,0.5,2.89,4.91,0.5,0.8,0.5,16.11,0.5,38.659999999999997,0.5,0.5,0.5,0.13,0.5,0.5,0.5,0.5,1.1000000000000001,5.01
10/02/23 12:00,0.5,0.5,0.28999999999999998,0.5,0.5,1.34,0.5,0.5,0.5,0.5,0.11,1.35,0.5,0.5,,1.69,0.5,0.5,1.88,0.5,0.5,1.8,2.91,0.5,0.5,0.5,0.5,,0.5,2.52,0.5,1.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.65,33.99,0.5,,0.5,3.21,3.65,13.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,3.63,0.5
10/03/23 12:00,0.5,0.5,,0.5,0.5,1.34,0.5,0.5,0.5,0.5,0.11,1.35,0.5,0.5,,1.69,0.5,0.5,1.88,0.5,0.5,1.8,2.91,0.5,0.5,0.5,0.5,,0.5,2.52,0.5,1.45,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.65,33.99,0.5,,0.5,3.21,3.65,13.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,3.63,0.5
10/04/23 12:00,0.5,0.5,,0.5,0.5,1.34,0.5,0.5,0.5,0.5,0.11,1.35,0.5,0.5,,1.69,0.5,0.5,1.88,0.5,0.5,1.8,2.91,0.5,0.5,0.5,0.5,,0.5,2.52,0.5,1.45,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.65,33.99,0.5,,0.5,3.21,3.65,13.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,3.63,0.5
10/05/23 12:00,0.5,0.5,0.28999999999999998,0.5,0.5,1.34,0.5,0.5,0.5,0.5,0.11,1.35,0.5,0.5,,1.69,0.5,0.5,1.88,0.5,0.5,1.8,2.91,0.5,0.5,0.5,0.5,,0.5,2.52,0.5,1.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.65,33.99,0.5,,0.5,3.21,3.65,13.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,3.63,0.5
10/06/23 12:00,0.5,0.5,0.28999999999999998,0.5,0.5,1.34,0.5,0.5,0.5,0.5,0.11,1.35,0.5,0.5,,1.69,0.5,0.5,1.88,0.5,0.5,1.8,2.91,0.5,0.5,0.5,0.5,,0.5,2.52,0.5,1.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.65,33.99,0.5,,0.5,3.21,3.65,13.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,3.63,0.5
10/07/23 12:00,0.5,0.5,0.28999999999999998,0.5,0.5,1.34,0.5,0.5,0.5,0.5,0.11,1.35,0.5,0.5,,1.69,0.5,0.5,1.88,0.5,0.5,1.8,2.91,0.5,0.5,0.5,0.5,,0.5,2.52,0.5,1.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.65,33.99,0.5,,0.5,3.21,3.65,13.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,3.63,0.5
10/08/23 12:00,0.5,0.5,0.28999999999999998,0.5,0.5,1.34,0.5,0.5,0.5,0.5,0.11,1.35,0.5,0.5,,1.69,0.5,0.5,1.88,0.5,0.5,1.8,2.91,0.5,0.5,0.5,0.5,,0.5,2.52,0.5,1.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.65,33.99,0.5,,0.5,3.21,3.65,13.06,0.5,0.5,0.5,,0.5,0.5,0.5,3.64,3.63,0.5
10/09/23 12:00,0.5,0.5,0.27,0.5,0.5,1.1399999999999999,1.03,0.5,0.5,0.5,0.15,4.6399999999999997,0.5,1.54,0.5,0.5,0.5,0.5,1.76,0.5,0.5,1.52,0.5,1.58,0.5,0.5,0.5,,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.5,1.1599999999999999,0.5,0.5,1.08,1.19,0.5,2.2599999999999998,27.94,0.5,0.5,0.5,0.5,,1,0.5,0.5,2.97,3.39,1.5
10/10/23 12:00,0.5,0.5,0.27,0.5,0.5,1.1399999999999999,1.03,0.5,0.5,0.5,0.15,4.6399999999999997,0.5,1.54,0.5,0.5,0.5,0.5,1.76,0.5,0.5,1.52,0.5,1.58,0.5,0.5,0.5,,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.5,1.1599999999999999,0.5,0.5,1.08,1.19,0.5,2.2599999999999998,27.94,0.5,0.5,0.5,0.5,,1,0.5,0.5,2.97,3.39,1.5
10/11/23 12:00,0.5,0.5,,0.5,0.5,1.1399999999999999,1.03,0.5,0.5,0.5,0.15,4.6399999999999997,0.5,1.54,0.5,0.5,0.5,0.5,1.76,0.5,0.5,1.52,0.5,1.58,0.5,0.5,0.5,,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,,0.5,1.3,0.5,0.5,1.1599999999999999,0.5,0.5,1.08,1.19,0.5,2.2599999999999998,27.94,0.5,0.5,0.5,0.5,,1,0.5,0.5,2.97,3.39,1.5
10/12/23 12:00,0.5,0.5,0.27,0.5,0.5,1.1399999999999999,1.03,0.5,0.5,0.5,0.15,4.6399999999999997,0.5,1.54,0.5,0.5,0.5,0.5,1.76,0.5,0.5,1.52,0.5,1.58,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,,0.5,1.3,0.5,0.5,1.1599999999999999,0.5,0.5,1.08,1.19,0.5,2.2599999999999998,27.94,0.5,0.5,0.5,0.5,,1,0.5,0.5,2.97,3.39,1.5
10/13/23 12:00,,0.5,0.27,0.5,0.5,1.1399999999999999,1.03,0.5,0.5,0.5,0.15,4.6399999999999997,0.5,1.54,0.5,0.5,0.5,0.5,1.76,0.5,0.5,1.52,0.5,1.58,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.5,1.1599999999999999,0.5,0.5,1.08,1.19,0.5,2.2599999999999998,27.94,0.5,0.5,0.5,0.5,,1,0.5,0.5,2.97,3.39,1.5
10/14/23 12:00,0.5,0.5,0.27,0.5,0.5,1.1399999999999999,1.03,0.5,0.5,0.5,0.15,4.6399999999999997,0.5,1.54,0.5,0.5,0.5,0.5,1.76,0.5,0.5,1.52,0.5,1.58,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.5,1.1599999999999999,0.5,0.5,1.08,1.19,0.5,2.2599999999999998,27.94,0.5,0.5,0.5,0.5,,1,0.5,0.5,2.97,3.39,1.5
10/15/23 12:00,0.5,0.5,0.27,0.5,0.5,1.1399999999999999,1.03,0.5,0.5,0.5,0.15,4.6399999999999997,0.5,1.54,0.5,0.5,0.5,0.5,1.76,0.5,0.5,1.52,0.5,1.58,0.5,0.5,0.5,0.5,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.3,0.5,0.5,1.1599999999999999,0.5,0.5,1.08,1.19,0.5,2.2599999999999998,27.94,0.5,0.5,0.5,0.5,,1,0.5,0.5,2.97,3.39,1.5
10/16/23 12:00,0.5,0.5,1.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,3.4,0.5,0.5,0.5,0.5,0.5,1.48,0.5,0.5,0.5,1.2,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,1.1000000000000001,0.5,0.5,1.42,0.5,2.72,0.5,2.82,2.31,6.17,15.39,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,3.31,4,1.1399999999999999
10/17/23 12:00,0.5,0.5,1.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,3.4,0.5,0.5,0.5,0.5,0.5,1.48,0.5,0.5,0.5,1.2,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,1.1000000000000001,0.5,0.5,1.42,0.5,2.72,0.5,2.82,2.31,6.17,15.39,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,3.31,4,
10/18/23 12:00,0.5,0.5,1.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,3.4,0.5,0.5,0.5,0.5,0.5,1.48,0.5,0.5,0.5,1.2,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,1.1000000000000001,0.5,0.5,1.42,0.5,2.72,0.5,2.82,2.31,6.17,15.39,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,3.31,4,1.1399999999999999
10/19/23 12:00,0.5,0.5,1.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,3.4,0.5,0.5,0.5,0.5,0.5,1.48,0.5,0.5,0.5,1.2,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,1.1000000000000001,0.5,0.5,1.42,0.5,2.72,0.5,2.82,2.31,6.17,15.39,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,3.31,4,1.1399999999999999
10/20/23 12:00,0.5,0.5,1.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,3.4,0.5,0.5,0.5,0.5,0.5,1.48,0.5,0.5,0.5,1.2,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,1.1000000000000001,0.5,0.5,1.42,0.5,2.72,0.5,2.82,2.31,6.17,15.39,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,3.31,4,1.1399999999999999
10/21/23 12:00,0.5,0.5,1.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,3.4,0.5,0.5,0.5,0.5,0.5,1.48,0.5,0.5,0.5,1.2,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,1.1000000000000001,0.5,0.5,1.42,0.5,2.72,0.5,,2.31,6.17,15.39,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,3.31,4,1.1399999999999999
10/22/23 12:00,0.5,0.5,1.31,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,3.4,0.5,0.5,0.5,0.5,0.5,1.48,0.5,0.5,0.5,1.2,1.07,0.5,0.5,0.5,0.5,,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,1.1000000000000001,0.5,0.5,1.42,0.5,2.72,0.5,,2.31,6.17,15.39,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,3.31,4,1.1399999999999999
10/23/23 12:00,0.5,0.5,0.35,0.5,0.5,0.5,1.58,0.5,1.68,0.5,0,1.1599999999999999,0.5,1.55,2.17,0.5,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,8.82,9.5299999999999994,,0.5,4.12,10.82,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,3.31,6.77,1.69
10/24/23 12:00,0.5,0.5,0.35,0.5,0.5,0.5,1.58,0.5,1.68,0.5,0,1.1599999999999999,0.5,1.55,2.17,0.5,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,8.82,9.5299999999999994,,0.5,4.12,10.82,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,3.31,6.77,1.69
10/25/23 12:00,0.5,0.5,0.35,0.5,0.5,0.5,1.58,0.5,1.68,0.5,0,1.1599999999999999,0.5,1.55,2.17,0.5,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,8.82,9.5299999999999994,,0.5,4.12,10.82,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,3.31,6.77,1.69
10/26/23 12:00,0.5,0.5,0.35,0.5,0.5,0.5,1.58,0.5,1.68,0.5,0,1.1599999999999999,0.5,1.55,2.17,0.5,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,8.82,9.5299999999999994,,0.5,4.12,10.82,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,3.31,6.77,1.69
10/27/23 12:00,0.5,0.5,0.35,0.5,0.5,0.5,1.58,0.5,1.68,0.5,0,1.1599999999999999,0.5,1.55,2.17,0.5,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,8.82,9.5299999999999994,,0.5,4.12,10.82,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,3.31,6.77,1.69
10/28/23 12:00,0.5,0.5,0.35,0.5,0.5,0.5,1.58,0.5,1.68,0.5,0,1.1599999999999999,0.5,1.55,2.17,0.5,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,8.82,9.5299999999999994,,0.5,4.12,10.82,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,3.31,6.77,1.69
10/29/23 12:00,0.5,0.5,0.35,0.5,0.5,0.5,1.58,0.5,1.68,0.5,0,1.1599999999999999,0.5,1.55,2.17,0.5,0.5,0.5,0.5,0.5,1.03,0.5,0.5,0.5,0.5,1,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,8.82,9.5299999999999994,,0.5,4.12,10.82,0.5,0.5,0.5,0.5,0.39,0.5,0.5,0.5,3.31,6.77,1.69
10/30/23 12:00,1.1499999999999999,1.1100000000000001,0.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,1.17,0.5,4.8600000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,0.5,0.5,0.5,2.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4499999999999993,4.37,0.5,,,1.35,0.5,2.57,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.54,0.5
10/31/23 12:00,1.1499999999999999,1.1100000000000001,0.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,1.17,0.5,4.8600000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4499999999999993,4.37,0.5,0.5,,1.35,0.5,2.57,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,1.54,0.5
11/01/23 12:00,1.1499999999999999,1.1100000000000001,0.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,1.17,0.5,4.8600000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,0.5,0.5,0.5,2.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4499999999999993,4.37,0.5,0.5,,1.35,0.5,2.57,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.54,0.5
11/02/23 12:00,1.1499999999999999,1.1100000000000001,0.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,1.17,0.5,4.8600000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,0.5,0.5,0.5,2.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4499999999999993,4.37,0.5,0.5,,1.35,0.5,2.57,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,1.54,0.5
11/03/23 12:00,1.1499999999999999,1.1100000000000001,0.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,1.17,0.5,4.8600000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,0.5,0.5,0.5,2.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4499999999999993,4.37,0.5,0.5,,1.35,0.5,2.57,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,1.54,0.5
11/04/23 12:00,1.1499999999999999,1.1100000000000001,0.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,1.17,0.5,4.8600000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,0.5,0.5,0.5,2.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4499999999999993,4.37,0.5,0.5,,1.35,0.5,2.57,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,1.54,0.5
11/05/23 12:00,1.1499999999999999,1.1100000000000001,0.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,1.17,0.5,4.8600000000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,0.5,0.5,0.5,2.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4499999999999993,4.37,0.5,0.5,,1.35,0.5,2.57,0.5,0.5,0.5,0.54,0.5,0.5,0.5,0.5,1.54,0.5
11/06/23 12:00,0.5,0.5,0.18,0.5,0.5,1.47,0.5,0.5,0.5,0.5,0,2.2999999999999998,1.64,1.1000000000000001,1.87,0.5,0.5,0.5,3.94,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,1.04,1.78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.41,0.5,0.5,0.5,5.22,2.57,0.5,0.5,0.5,0.5,0.5,0.39,0.5,0.5,1.82,0.5,2.06,0.5
11/07/23 12:00,0.5,0.5,0.18,0.5,0.5,1.47,0.5,0.5,0.5,0.5,0,2.2999999999999998,1.64,1.1000000000000001,1.87,0.5,0.5,0.5,3.94,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.5,1.04,1.78,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.41,0.5,0.5,0.5,5.22,2.57,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.82,0.5,2.06,0.5
