Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
04/26/23 12:00,2.1000000000000001E-2,4.7E-2,6.6000000000000003E-2,5.8000000000000003E-2,1.4E-2,4.2000000000000003E-2,0.69599999999999995,0.4,2.84,1.673,6.0999999999999999E-2,0.151,,5.8000000000000003E-2,7.3999999999999996E-2,7.6999999999999999E-2,0.23,1.2470000000000001,,1.72,0.14299999999999999,4.0000000000000001E-3,,0.13500000000000001,0.01,0.113,0.81399999999999995,0.215,,0.58499999999999996,0.26400000000000001,0.06,0.47,7.4999999999999997E-2,2.1000000000000001E-2,0.01,0.64300000000000002,0.749,2.4700000000000002,1.895,6.9000000000000006E-2,6.8000000000000005E-2,0.31,6.2E-2,1.7000000000000001E-2,0.16200000000000001,0.64400000000000002,0.68899999999999995,1.86,1.4279999999999999
04/27/23 12:00,2.1000000000000001E-2,4.7E-2,,5.8000000000000003E-2,1.4E-2,4.2000000000000003E-2,0.69599999999999995,0.4,,1.673,6.0999999999999999E-2,0.151,0.24,5.8000000000000003E-2,7.3999999999999996E-2,7.6999999999999999E-2,0.23,1.2470000000000001,1.29,1.72,0.14299999999999999,4.0000000000000001E-3,1.89,0.13500000000000001,0.01,0.113,0.81399999999999995,0.215,11.2,0.58499999999999996,0.26400000000000001,0.06,,7.4999999999999997E-2,2.1000000000000001E-2,0.01,0.64300000000000002,0.749,,1.895,6.9000000000000006E-2,6.8000000000000005E-2,0.44,6.2E-2,1.7000000000000001E-2,0.16200000000000001,0.64400000000000002,0.68899999999999995,3.2,1.4279999999999999
04/28/23 12:00,2.1000000000000001E-2,4.7E-2,0.50900000000000001,5.8000000000000003E-2,1.4E-2,4.2000000000000003E-2,0.69599999999999995,0.4,4.2140000000000004,1.673,6.0999999999999999E-2,0.151,,5.8000000000000003E-2,7.3999999999999996E-2,7.6999999999999999E-2,0.23,1.2470000000000001,,1.72,0.14299999999999999,4.0000000000000001E-3,,0.13500000000000001,0.01,0.113,0.81399999999999995,0.215,,0.58499999999999996,0.26400000000000001,0.06,0.59,7.4999999999999997E-2,2.1000000000000001E-2,0.01,0.64300000000000002,0.749,3.49,1.895,6.9000000000000006E-2,6.8000000000000005E-2,0.32,6.2E-2,1.7000000000000001E-2,0.16200000000000001,0.64400000000000002,0.68899999999999995,2.56,1.4279999999999999
04/29/23 12:00,3.3000000000000002E-2,2.5000000000000001E-2,,4.4999999999999998E-2,1.6E-2,8.2000000000000003E-2,0.64800000000000002,0.497,,1.681,6.0999999999999999E-2,0.151,0.59,5.8000000000000003E-2,7.3999999999999996E-2,7.6999999999999999E-2,0.23,1.2470000000000001,3.66,1.72,0.14299999999999999,4.0000000000000001E-3,0.66,0.13500000000000001,0.01,0.113,0.81399999999999995,0.215,5.18,0.58499999999999996,0.26400000000000001,0.06,,7.4999999999999997E-2,2.1000000000000001E-2,0.01,0.64300000000000002,0.749,,1.895,6.9000000000000006E-2,6.8000000000000005E-2,0.19,6.2E-2,1.7000000000000001E-2,0.16200000000000001,0.64400000000000002,0.68899999999999995,1.47,1.4279999999999999
04/30/23 12:00,3.3000000000000002E-2,2.5000000000000001E-2,0.125,4.4999999999999998E-2,1.6E-2,8.2000000000000003E-2,0.64800000000000002,0.497,2.9569999999999999,1.681,6.0999999999999999E-2,0.151,,5.8000000000000003E-2,7.3999999999999996E-2,7.6999999999999999E-2,0.23,1.2470000000000001,,1.72,0.14299999999999999,4.0000000000000001E-3,,0.13500000000000001,0.01,0.113,0.81399999999999995,0.215,,0.58499999999999996,0.26400000000000001,0.06,0.39,7.4999999999999997E-2,2.1000000000000001E-2,0.01,0.64300000000000002,0.749,2.46,1.895,6.9000000000000006E-2,6.8000000000000005E-2,0.15,6.2E-2,1.7000000000000001E-2,0.16200000000000001,0.64400000000000002,0.68899999999999995,1.46,1.4279999999999999
05/01/23 12:00,3.3000000000000002E-2,2.5000000000000001E-2,,4.4999999999999998E-2,1.6E-2,8.2000000000000003E-2,0.64800000000000002,0.497,,1.681,0.22,0.108,0.53,4.3999999999999997E-2,1.2E-2,0.1,0.114,0.64300000000000002,2.61,0.89800000000000002,0.20699999999999999,1.2E-2,1.02,0.11700000000000001,8.0000000000000002E-3,8.4000000000000005E-2,0.75,1.2170000000000001,5.67,1.9430000000000001,0.17899999999999999,1.4999999999999999E-2,,2.9000000000000001E-2,8.0000000000000002E-3,0.01,0.443,0.46100000000000002,,1.2929999999999999,7.0999999999999994E-2,8.0000000000000002E-3,0.09,3.9E-2,1.4E-2,0.10299999999999999,0.32500000000000001,0.438,0.92,0.753
05/02/23 12:00,3.3000000000000002E-2,2.5000000000000001E-2,0.32600000000000001,4.4999999999999998E-2,1.6E-2,8.2000000000000003E-2,0.64800000000000002,0.497,3.944,1.681,0.22,0.108,,4.3999999999999997E-2,1.2E-2,0.1,0.114,0.64300000000000002,,0.89800000000000002,0.20699999999999999,1.2E-2,,0.11700000000000001,8.0000000000000002E-3,8.4000000000000005E-2,0.75,1.2170000000000001,,1.9430000000000001,0.17899999999999999,1.4999999999999999E-2,0.46,2.9000000000000001E-2,8.0000000000000002E-3,0.01,0.443,0.46100000000000002,3.25,1.2929999999999999,7.0999999999999994E-2,8.0000000000000002E-3,0.18,3.9E-2,1.4E-2,0.10299999999999999,0.32500000000000001,0.438,1.4,0.753
05/03/23 12:00,3.3000000000000002E-2,2.5000000000000001E-2,,4.4999999999999998E-2,1.6E-2,8.2000000000000003E-2,0.64800000000000002,0.497,,1.681,0.22,0.108,0.44,4.3999999999999997E-2,1.2E-2,0.1,0.114,0.64300000000000002,2.77,0.89800000000000002,0.20699999999999999,1.2E-2,0.92,0.11700000000000001,8.0000000000000002E-3,8.4000000000000005E-2,0.75,1.2170000000000001,5.65,1.9430000000000001,0.17899999999999999,1.4999999999999999E-2,,2.9000000000000001E-2,8.0000000000000002E-3,0.01,0.443,0.46100000000000002,,1.2929999999999999,7.0999999999999994E-2,8.0000000000000002E-3,0.21,3.9E-2,1.4E-2,0.10299999999999999,0.32500000000000001,0.438,1.58,0.753
05/04/23 12:00,3.3000000000000002E-2,2.5000000000000001E-2,0.35499999999999998,4.4999999999999998E-2,1.6E-2,8.2000000000000003E-2,0.64800000000000002,0.497,3.6669999999999998,1.681,0.22,0.108,,4.3999999999999997E-2,1.2E-2,0.1,0.114,0.64300000000000002,,0.89800000000000002,0.20699999999999999,1.2E-2,,0.11700000000000001,8.0000000000000002E-3,8.4000000000000005E-2,0.75,1.2170000000000001,,1.9430000000000001,0.17899999999999999,1.4999999999999999E-2,0.43,2.9000000000000001E-2,8.0000000000000002E-3,0.01,0.443,0.46100000000000002,2.7,1.2929999999999999,7.0999999999999994E-2,8.0000000000000002E-3,0.11,3.9E-2,1.4E-2,0.10299999999999999,0.32500000000000001,0.438,1.1499999999999999,0.753
05/05/23 12:00,3.3000000000000002E-2,2.5000000000000001E-2,,4.4999999999999998E-2,1.6E-2,8.2000000000000003E-2,0.64800000000000002,0.497,,1.681,0.22,0.108,0.15,4.3999999999999997E-2,1.2E-2,0.1,0.114,0.64300000000000002,2.48,0.89800000000000002,0.20699999999999999,1.2E-2,0.83,0.11700000000000001,8.0000000000000002E-3,8.4000000000000005E-2,0.75,1.2170000000000001,5.1100000000000003,1.9430000000000001,0.17899999999999999,1.4999999999999999E-2,,2.9000000000000001E-2,8.0000000000000002E-3,0.01,0.443,0.46100000000000002,,1.2929999999999999,7.0999999999999994E-2,8.0000000000000002E-3,0.15,3.9E-2,1.4E-2,0.10299999999999999,0.32500000000000001,0.438,1.25,0.753
05/06/23 12:00,1.6E-2,3.2000000000000001E-2,0.44900000000000001,0.04,6.0000000000000001E-3,1.2E-2,0.8,0.42599999999999999,4.1280000000000001,1.7110000000000001,0.22,0.108,,4.3999999999999997E-2,1.2E-2,0.1,0.114,0.64300000000000002,,0.89800000000000002,0.20699999999999999,1.2E-2,,0.11700000000000001,8.0000000000000002E-3,8.4000000000000005E-2,0.75,1.2170000000000001,,1.9430000000000001,0.17899999999999999,1.4999999999999999E-2,0.45,2.9000000000000001E-2,8.0000000000000002E-3,0.01,0.443,0.46100000000000002,3.28,1.2929999999999999,7.0999999999999994E-2,8.0000000000000002E-3,7.0000000000000007E-2,3.9E-2,1.4E-2,0.10299999999999999,0.32500000000000001,0.438,0.81,0.753
05/07/23 12:00,1.6E-2,3.2000000000000001E-2,,0.04,6.0000000000000001E-3,1.2E-2,0.8,0.42599999999999999,,1.7110000000000001,0.22,0.108,0.34,4.3999999999999997E-2,1.2E-2,0.1,0.114,0.64300000000000002,2.72,0.89800000000000002,0.20699999999999999,1.2E-2,0.49,0.11700000000000001,8.0000000000000002E-3,8.4000000000000005E-2,0.75,1.2170000000000001,3.3,1.9430000000000001,0.17899999999999999,1.4999999999999999E-2,,2.9000000000000001E-2,8.0000000000000002E-3,0.01,0.443,0.46100000000000002,,1.2929999999999999,7.0999999999999994E-2,8.0000000000000002E-3,0.24,3.9E-2,1.4E-2,0.10299999999999999,0.32500000000000001,0.438,1.92,0.753
05/08/23 12:00,1.6E-2,3.2000000000000001E-2,0.27200000000000002,0.04,6.0000000000000001E-3,1.2E-2,0.8,0.42599999999999999,3.194,1.7110000000000001,0.32800000000000001,5.8000000000000003E-2,,6.6000000000000003E-2,7.0000000000000001E-3,5.0999999999999997E-2,0.25700000000000001,0.54900000000000004,,1.448,0.15,4.0000000000000001E-3,,0.105,8.0000000000000002E-3,4.7E-2,0.45200000000000001,0.53200000000000003,,1.6519999999999999,0.17399999999999999,1.4999999999999999E-2,0.37,5.1999999999999998E-2,8.0000000000000002E-3,0.01,0.625,0.27700000000000002,3.08,1.879,0.182,8.0000000000000002E-3,0.32,5.8999999999999997E-2,2.8000000000000001E-2,8.1000000000000003E-2,0.48899999999999999,0.24299999999999999,2.83,1.127
05/09/23 12:00,1.6E-2,3.2000000000000001E-2,,0.04,6.0000000000000001E-3,1.2E-2,0.8,0.42599999999999999,,1.7110000000000001,0.32800000000000001,5.8000000000000003E-2,0.49,6.6000000000000003E-2,7.0000000000000001E-3,5.0999999999999997E-2,0.25700000000000001,0.54900000000000004,3.54,1.448,0.15,4.0000000000000001E-3,0.78,0.105,8.0000000000000002E-3,4.7E-2,0.45200000000000001,0.53200000000000003,4.3899999999999997,1.6519999999999999,0.17399999999999999,1.4999999999999999E-2,,5.1999999999999998E-2,8.0000000000000002E-3,0.01,0.625,0.27700000000000002,,1.879,0.182,8.0000000000000002E-3,0.26,5.8999999999999997E-2,2.8000000000000001E-2,8.1000000000000003E-2,0.48899999999999999,0.24299999999999999,3,1.127
05/10/23 12:00,1.6E-2,3.2000000000000001E-2,0.251,0.04,6.0000000000000001E-3,1.2E-2,0.8,0.42599999999999999,4.1529999999999996,1.7110000000000001,0.32800000000000001,5.8000000000000003E-2,,6.6000000000000003E-2,7.0000000000000001E-3,5.0999999999999997E-2,0.25700000000000001,0.54900000000000004,,1.448,0.15,4.0000000000000001E-3,,0.105,8.0000000000000002E-3,4.7E-2,0.45200000000000001,0.53200000000000003,,1.6519999999999999,0.17399999999999999,1.4999999999999999E-2,0.41,5.1999999999999998E-2,8.0000000000000002E-3,0.01,0.625,0.27700000000000002,2.56,1.879,0.182,8.0000000000000002E-3,0.23,5.8999999999999997E-2,2.8000000000000001E-2,8.1000000000000003E-2,0.48899999999999999,0.24299999999999999,3.16,1.127
05/11/23 12:00,1.6E-2,3.2000000000000001E-2,,0.04,6.0000000000000001E-3,1.2E-2,0.8,0.42599999999999999,,1.7110000000000001,0.32800000000000001,5.8000000000000003E-2,0.44,6.6000000000000003E-2,7.0000000000000001E-3,5.0999999999999997E-2,0.25700000000000001,0.54900000000000004,3.58,1.448,0.15,4.0000000000000001E-3,0.7,0.105,8.0000000000000002E-3,4.7E-2,0.45200000000000001,0.53200000000000003,3.92,1.6519999999999999,0.17399999999999999,1.4999999999999999E-2,,5.1999999999999998E-2,8.0000000000000002E-3,0.01,0.625,0.27700000000000002,,1.879,0.182,8.0000000000000002E-3,0.23,5.8999999999999997E-2,2.8000000000000001E-2,8.1000000000000003E-2,0.48899999999999999,0.24299999999999999,3.16,1.127
05/12/23 12:00,1.6E-2,3.2000000000000001E-2,0.51700000000000002,0.04,6.0000000000000001E-3,1.2E-2,0.8,0.42599999999999999,6.0359999999999996,1.7110000000000001,0.32800000000000001,5.8000000000000003E-2,,6.6000000000000003E-2,7.0000000000000001E-3,5.0999999999999997E-2,0.25700000000000001,0.54900000000000004,,1.448,0.15,4.0000000000000001E-3,,0.105,8.0000000000000002E-3,4.7E-2,0.45200000000000001,0.53200000000000003,,1.6519999999999999,0.17399999999999999,1.4999999999999999E-2,0.42,5.1999999999999998E-2,8.0000000000000002E-3,0.01,0.625,0.27700000000000002,2.96,1.879,0.182,8.0000000000000002E-3,0.23,5.8999999999999997E-2,2.8000000000000001E-2,8.1000000000000003E-2,0.48899999999999999,0.24299999999999999,3.03,1.127
05/13/23 12:00,1.2999999999999999E-2,1.6E-2,,2.9000000000000001E-2,1.2E-2,4.1000000000000002E-2,0.72899999999999998,0.51200000000000001,,1.7450000000000001,0.32800000000000001,5.8000000000000003E-2,0.38,6.6000000000000003E-2,7.0000000000000001E-3,5.0999999999999997E-2,0.25700000000000001,0.54900000000000004,4.1900000000000004,1.448,0.15,4.0000000000000001E-3,0.73,0.105,8.0000000000000002E-3,4.7E-2,0.45200000000000001,0.53200000000000003,4.66,1.6519999999999999,0.17399999999999999,1.4999999999999999E-2,,5.1999999999999998E-2,8.0000000000000002E-3,0.01,0.625,0.27700000000000002,,1.879,0.182,8.0000000000000002E-3,0.17,5.8999999999999997E-2,2.8000000000000001E-2,8.1000000000000003E-2,0.48899999999999999,0.24299999999999999,2.42,1.127
05/14/23 12:00,1.2999999999999999E-2,1.6E-2,0.45300000000000001,2.9000000000000001E-2,1.2E-2,4.1000000000000002E-2,0.72899999999999998,0.51200000000000001,4.96,1.7450000000000001,0.32800000000000001,5.8000000000000003E-2,,6.6000000000000003E-2,7.0000000000000001E-3,5.0999999999999997E-2,0.25700000000000001,0.54900000000000004,,1.448,0.15,4.0000000000000001E-3,,0.105,8.0000000000000002E-3,4.7E-2,0.45200000000000001,0.53200000000000003,,1.6519999999999999,0.17399999999999999,1.4999999999999999E-2,0.47,5.1999999999999998E-2,8.0000000000000002E-3,0.01,0.625,0.27700000000000002,3.17,1.879,0.182,8.0000000000000002E-3,0.18,5.8999999999999997E-2,2.8000000000000001E-2,8.1000000000000003E-2,0.48899999999999999,0.24299999999999999,2.83,1.127
05/15/23 12:00,1.2999999999999999E-2,1.6E-2,,2.9000000000000001E-2,1.2E-2,4.1000000000000002E-2,0.72899999999999998,0.51200000000000001,,1.7450000000000001,4.2999999999999997E-2,0.107,0.45,6.4000000000000001E-2,8.9999999999999993E-3,9.9000000000000005E-2,0.14599999999999999,0.71199999999999997,3.68,1.07,0.217,0.01,0.4,7.5999999999999998E-2,1.2E-2,0.129,0.63800000000000001,0.79100000000000004,2.4,2.15,0.22800000000000001,1.4999999999999999E-2,,1.2999999999999999E-2,0.01,0.01,0.47899999999999998,0.22800000000000001,,1.4950000000000001,8.4000000000000005E-2,1.0999999999999999E-2,0.09,3.5000000000000003E-2,1.4999999999999999E-2,0.104,0.36899999999999999,0.36,1.9,0.872
05/16/23 12:00,1.2999999999999999E-2,1.6E-2,0.26400000000000001,2.9000000000000001E-2,1.2E-2,4.1000000000000002E-2,0.72899999999999998,0.51200000000000001,4.008,1.7450000000000001,4.2999999999999997E-2,0.107,,6.4000000000000001E-2,8.9999999999999993E-3,9.9000000000000005E-2,0.14599999999999999,0.71199999999999997,,1.07,0.217,0.01,,7.5999999999999998E-2,1.2E-2,0.129,0.63800000000000001,0.79100000000000004,,2.15,0.22800000000000001,1.4999999999999999E-2,0.3,1.2999999999999999E-2,0.01,0.01,0.47899999999999998,0.22800000000000001,2.75,1.4950000000000001,8.4000000000000005E-2,1.0999999999999999E-2,0.13,3.5000000000000003E-2,1.4999999999999999E-2,0.104,0.36899999999999999,0.36,2.37,0.872
05/17/23 12:00,1.2999999999999999E-2,1.6E-2,,2.9000000000000001E-2,1.2E-2,4.1000000000000002E-2,0.72899999999999998,0.51200000000000001,,1.7450000000000001,4.2999999999999997E-2,0.107,0.14000000000000001,6.4000000000000001E-2,8.9999999999999993E-3,9.9000000000000005E-2,0.14599999999999999,0.71199999999999997,2.39,1.07,0.217,0.01,0.55000000000000004,7.5999999999999998E-2,1.2E-2,0.129,0.63800000000000001,0.79100000000000004,3.32,2.15,0.22800000000000001,1.4999999999999999E-2,,1.2999999999999999E-2,0.01,0.01,0.47899999999999998,0.22800000000000001,,1.4950000000000001,8.4000000000000005E-2,1.0999999999999999E-2,0.14000000000000001,3.5000000000000003E-2,1.4999999999999999E-2,0.104,0.36899999999999999,0.36,1.48,0.872
05/18/23 12:00,1.2999999999999999E-2,1.6E-2,0.24099999999999999,2.9000000000000001E-2,1.2E-2,4.1000000000000002E-2,0.72899999999999998,0.51200000000000001,2.968,1.7450000000000001,4.2999999999999997E-2,0.107,,6.4000000000000001E-2,8.9999999999999993E-3,9.9000000000000005E-2,0.14599999999999999,0.71199999999999997,,1.07,0.217,0.01,,7.5999999999999998E-2,1.2E-2,0.129,0.63800000000000001,0.79100000000000004,,2.15,0.22800000000000001,1.4999999999999999E-2,0.25,1.2999999999999999E-2,0.01,0.01,0.47899999999999998,0.22800000000000001,2.0099999999999998,1.4950000000000001,8.4000000000000005E-2,1.0999999999999999E-2,0.09,3.5000000000000003E-2,1.4999999999999999E-2,0.104,0.36899999999999999,0.36,1.18,0.872
05/19/23 12:00,1.2999999999999999E-2,1.6E-2,,2.9000000000000001E-2,1.2E-2,4.1000000000000002E-2,0.72899999999999998,0.51200000000000001,,1.7450000000000001,4.2999999999999997E-2,0.107,0.17,6.4000000000000001E-2,8.9999999999999993E-3,9.9000000000000005E-2,0.14599999999999999,0.71199999999999997,2.23,1.07,0.217,0.01,0.82,7.5999999999999998E-2,1.2E-2,0.129,0.63800000000000001,0.79100000000000004,3.63,2.15,0.22800000000000001,1.4999999999999999E-2,,1.2999999999999999E-2,0.01,0.01,0.47899999999999998,0.22800000000000001,,1.4950000000000001,8.4000000000000005E-2,1.0999999999999999E-2,0.11,3.5000000000000003E-2,1.4999999999999999E-2,0.104,0.36899999999999999,0.36,1.58,0.872
05/20/23 12:00,2.9000000000000001E-2,3.6999999999999998E-2,0.39500000000000002,5.8999999999999997E-2,0.04,0.13300000000000001,0.75,0.39,4.6769999999999996,2.052,4.2999999999999997E-2,0.107,,6.4000000000000001E-2,8.9999999999999993E-3,9.9000000000000005E-2,0.14599999999999999,0.71199999999999997,,1.07,0.217,0.01,,7.5999999999999998E-2,1.2E-2,0.129,0.63800000000000001,0.79100000000000004,,2.15,0.22800000000000001,1.4999999999999999E-2,0.49,1.2999999999999999E-2,0.01,0.01,0.47899999999999998,0.22800000000000001,5.18,1.4950000000000001,8.4000000000000005E-2,1.0999999999999999E-2,0.11,3.5000000000000003E-2,1.4999999999999999E-2,0.104,0.36899999999999999,0.36,1.58,0.872
05/21/23 12:00,2.9000000000000001E-2,3.6999999999999998E-2,,5.8999999999999997E-2,0.04,0.13300000000000001,0.75,0.39,,2.052,4.2999999999999997E-2,0.107,0.93,6.4000000000000001E-2,8.9999999999999993E-3,9.9000000000000005E-2,0.14599999999999999,0.71199999999999997,6.57,1.07,0.217,0.01,0.5,7.5999999999999998E-2,1.2E-2,0.129,0.63800000000000001,0.79100000000000004,4.8099999999999996,2.15,,,,,,,,,,,8.4000000000000005E-2,1.0999999999999999E-2,0.11,3.5000000000000003E-2,1.4999999999999999E-2,0.104,0.36899999999999999,0.36,1.58,0.872
05/22/23 12:00,2.9000000000000001E-2,3.6999999999999998E-2,0.26600000000000001,5.8999999999999997E-2,0.04,0.13300000000000001,0.75,0.39,4.5860000000000003,2.052,0.28599999999999998,0.2,,0.11899999999999999,2.1999999999999999E-2,0.121,0.125,0.61299999999999999,,0.92400000000000004,0.24099999999999999,4.0000000000000001E-3,,6.6000000000000003E-2,1.7000000000000001E-2,0.14499999999999999,0.60099999999999998,1.026,,1.619,,,,,,,,,,,7.0000000000000007E-2,1.9E-2,0.09,5.7000000000000002E-2,1.4999999999999999E-2,0.129,0.26300000000000001,0.19600000000000001,1.35,0.69899999999999995
05/23/23 12:00,2.9000000000000001E-2,3.6999999999999998E-2,,5.8999999999999997E-2,0.04,0.13300000000000001,0.75,0.39,,2.052,0.28599999999999998,0.2,0.75,0.11899999999999999,2.1999999999999999E-2,0.121,0.125,0.61299999999999999,7.62,0.92400000000000004,0.24099999999999999,4.0000000000000001E-3,0.48,6.6000000000000003E-2,1.7000000000000001E-2,0.14499999999999999,0.60099999999999998,1.026,5.05,1.619,,,,,,,,,,,,,,,,,,,,
05/24/23 12:00,2.9000000000000001E-2,3.6999999999999998E-2,5.8000000000000003E-2,5.8999999999999997E-2,0.04,0.13300000000000001,0.75,0.39,2.77,2.052,0.28599999999999998,0.2,,0.11899999999999999,2.1999999999999999E-2,0.121,0.125,0.61299999999999999,,0.92400000000000004,0.24099999999999999,4.0000000000000001E-3,,6.6000000000000003E-2,1.7000000000000001E-2,0.14499999999999999,0.60099999999999998,1.026,,1.619,0.44600000000000001,1.4999999999999999E-2,0.39,7.8E-2,2.9000000000000001E-2,0.01,0.58099999999999996,0.69199999999999995,4.32,1.522,7.0000000000000007E-2,1.9E-2,0.14000000000000001,5.7000000000000002E-2,1.4999999999999999E-2,0.129,0.26300000000000001,0.19600000000000001,1.89,0.69899999999999995
05/25/23 12:00,2.9000000000000001E-2,3.6999999999999998E-2,,5.8999999999999997E-2,0.04,0.13300000000000001,0.75,0.39,,2.052,0.28599999999999998,0.2,0.17,0.11899999999999999,2.1999999999999999E-2,0.121,0.125,0.61299999999999999,4.5199999999999996,0.92400000000000004,0.24099999999999999,4.0000000000000001E-3,0.34,6.6000000000000003E-2,1.7000000000000001E-2,0.14499999999999999,0.60099999999999998,1.026,3.4,1.619,0.44600000000000001,1.4999999999999999E-2,,7.8E-2,2.9000000000000001E-2,0.01,0.58099999999999996,0.69199999999999995,,1.522,7.0000000000000007E-2,1.9E-2,0.15,5.7000000000000002E-2,1.4999999999999999E-2,0.129,0.26300000000000001,0.19600000000000001,1.8,0.69899999999999995
05/26/23 12:00,2.9000000000000001E-2,3.6999999999999998E-2,0.193,5.8999999999999997E-2,0.04,0.13300000000000001,0.75,0.39,4.0140000000000002,2.052,0.28599999999999998,0.2,,0.11899999999999999,2.1999999999999999E-2,0.121,0.125,0.61299999999999999,,0.92400000000000004,0.24099999999999999,4.0000000000000001E-3,,6.6000000000000003E-2,1.7000000000000001E-2,0.14499999999999999,0.60099999999999998,1.026,,1.619,,,,,,,,,,,7.0000000000000007E-2,1.9E-2,0.11,5.7000000000000002E-2,1.4999999999999999E-2,0.129,0.26300000000000001,0.19600000000000001,1.64,0.69899999999999995
