Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
09/19/23 12:00,3.29,1.3,0.35,1.04,0.5,0.5,0.5,0.5,0.5,0.5,0.14000000000000001,0.5,0.5,0.5,0.5,2.23,0.5,5.61,2.4300000000000002,0.5,4.6900000000000004,0.5,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,1.61,1.58,1.35,0.5,0.5,0.5
09/20/23 12:00,3.29,1.3,0.35,1.04,0.5,0.5,0.5,0.5,0.5,0.5,0.14000000000000001,0.5,0.5,0.5,0.5,2.23,0.5,5.61,2.4300000000000002,0.5,4.6900000000000004,0.5,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,1.61,1.58,1.35,0.5,0.5,0.5
09/21/23 12:00,3.29,1.3,0.35,1.04,0.5,0.5,0.5,0.5,0.5,0.5,0.14000000000000001,0.5,0.5,0.5,0.5,2.23,0.5,5.61,2.4300000000000002,0.5,4.6900000000000004,0.5,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,1.61,1.58,1.35,0.5,0.5,0.5
09/22/23 12:00,3.29,1.3,0.35,1.04,0.5,0.5,0.5,0.5,0.5,0.5,0.14000000000000001,0.5,0.5,0.5,0.5,2.23,0.5,5.61,2.4300000000000002,0.5,4.6900000000000004,0.5,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,1.61,1.58,1.35,0.5,0.5,0.5
09/23/23 12:00,3.29,1.3,0.35,1.04,0.5,0.5,0.5,0.5,0.5,0.5,0.14000000000000001,0.5,0.5,0.5,0.5,2.23,0.5,5.61,2.4300000000000002,0.5,4.6900000000000004,0.5,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,1.61,1.58,1.35,0.5,0.5,0.5
09/24/23 12:00,3.29,1.3,0.35,1.04,0.5,0.5,0.5,0.5,0.5,0.5,0.14000000000000001,0.5,0.5,0.5,0.5,2.23,0.5,5.61,2.4300000000000002,0.5,4.6900000000000004,0.5,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,1.61,1.58,1.35,0.5,0.5,0.5
09/25/23 12:00,2.76,2.4900000000000002,0.76,2.0499999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.17,0.5,0.5,0.5,0.5,0.5,0.5,4.26,6.22,0.5,4.38,0.5,1.21,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.76,0.5,0.5,0.5,0.33,1.66,1.87,0.5,0.5,0.5,0.5
09/26/23 12:00,2.76,2.4900000000000002,0.76,2.0499999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.17,0.5,0.5,0.5,0.5,0.5,0.5,4.26,6.22,0.5,4.38,0.5,1.21,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.76,0.5,0.5,0.5,0.33,1.66,1.87,0.5,0.5,0.5,0.5
09/27/23 12:00,2.76,2.4900000000000002,0.76,2.0499999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.17,0.5,0.5,0.5,0.5,0.5,0.5,4.26,6.22,0.5,4.38,0.5,1.21,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.76,0.5,,0.5,0.33,1.66,1.87,0.5,0.5,0.5,0.5
09/28/23 12:00,2.76,2.4900000000000002,0.76,2.0499999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.17,0.5,0.5,0.5,0.5,0.5,0.5,4.26,6.22,0.5,4.38,0.5,1.21,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.76,0.5,0.5,0.5,0.33,1.66,1.87,0.5,0.5,0.5,0.5
09/29/23 12:00,2.76,2.4900000000000002,0.76,2.0499999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.17,0.5,0.5,0.5,0.5,0.5,0.5,4.26,6.22,0.5,4.38,0.5,1.21,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.76,0.5,0.5,0.5,0.33,1.66,1.87,0.5,0.5,0.5,0.5
09/30/23 12:00,2.76,2.4900000000000002,0.76,2.0499999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.17,0.5,0.5,0.5,0.5,0.5,0.5,4.26,6.22,0.5,4.38,0.5,1.21,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.76,0.5,0.5,0.5,0.33,1.66,1.87,0.5,0.5,0.5,0.5
10/01/23 12:00,2.76,2.4900000000000002,0.76,2.0499999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0.17,0.5,0.5,0.5,0.5,0.5,0.5,4.26,6.22,0.5,4.38,0.5,1.21,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.76,0.5,0.5,0.5,0.33,1.66,1.87,0.5,0.5,0.5,0.5
10/02/23 12:00,2.61,4.16,0.25,1.58,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,1.1599999999999999,0.5,0.5,0.5,0.5
10/03/23 12:00,2.61,4.16,,1.58,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43,,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,1.1599999999999999,0.5,0.5,0.5,0.5
10/04/23 12:00,2.61,4.16,,1.58,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43,,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,1.1599999999999999,0.5,0.5,0.5,0.5
10/05/23 12:00,2.61,4.16,0.25,1.58,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,1.1599999999999999,0.5,0.5,0.5,0.5
10/06/23 12:00,2.61,4.16,0.25,1.58,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,1.1599999999999999,0.5,0.5,0.5,0.5
10/07/23 12:00,2.61,4.16,0.25,1.58,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,1.1599999999999999,0.5,0.5,0.5,0.5
10/08/23 12:00,2.61,4.16,0.25,1.58,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.41,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.1599999999999999,0.5,0.5,0.5,0.5
10/09/23 12:00,2.57,2.34,0.35,1.08,0.5,0.5,1.01,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,2.29,5.25,0.5,1.04,0.5,0.5,0.5,0.5,0.5,2.15,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.96,0.5,0.5,0.5,0.5,0.5,0.31,1.01,0.5,0.5,0.5,0.5,0.5
10/10/23 12:00,2.57,2.34,0.35,1.08,0.5,0.5,1.01,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,2.29,5.25,0.5,1.04,0.5,0.5,0.5,0.5,0.5,2.15,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.96,0.5,0.5,0.5,0.5,0.5,0.31,1.01,0.5,0.5,0.5,0.5,0.5
10/11/23 12:00,2.57,2.34,,1.08,0.5,0.5,1.01,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,2.29,5.25,0.5,1.04,0.5,0.5,0.5,0.5,0.5,2.15,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.96,0.5,0.5,0.5,0.5,0.5,0.31,1.01,0.5,0.5,0.5,0.5,0.5
10/12/23 12:00,2.57,2.34,0.35,1.08,0.5,0.5,1.01,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,2.29,5.25,0.5,1.04,0.5,0.5,0.5,0.5,0.5,2.15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.96,0.5,0.5,0.5,0.5,0.5,0.31,1.01,0.5,0.5,0.5,0.5,0.5
10/13/23 12:00,,2.34,0.35,1.08,0.5,0.5,1.01,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,2.29,5.25,0.5,1.04,0.5,0.5,0.5,0.5,0.5,2.15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.96,0.5,0.5,0.5,0.5,0.5,0.31,1.01,0.5,0.5,0.5,0.5,0.5
10/14/23 12:00,2.57,2.34,0.35,1.08,0.5,0.5,1.01,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,2.29,5.25,0.5,1.04,0.5,0.5,0.5,0.5,0.5,2.15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.96,0.5,0.5,0.5,0.5,0.5,0.31,1.01,0.5,0.5,0.5,0.5,0.5
10/15/23 12:00,2.57,2.34,0.35,1.08,0.5,0.5,1.01,0.5,0.5,0.5,0.41,0.5,0.5,0.5,0.5,0.5,0.5,2.29,5.25,0.5,1.04,0.5,0.5,0.5,0.5,0.5,2.15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.96,0.5,0.5,0.5,0.5,0.5,0.31,1.01,0.5,0.5,0.5,0.5,0.5
10/16/23 12:00,6.56,3.45,1.26,2.84,0.5,2.48,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,1.22,0.5,0.5,3.58,4.16,3.54,1.2,0.5,0.5,0.5,0.5,0.5,1.1599999999999999,0.5,0.5,0.5,1.22,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,1.37,1.1200000000000001,0.5,0.5,0.5,0.5,1.32,0.5,0.5,0.5,0.5,0.09,1.3,1.86,0.5,0.5,0.5,0.5
10/17/23 12:00,6.56,3.45,1.26,2.84,0.5,2.48,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,1.22,0.5,0.5,3.58,4.16,3.54,1.2,0.5,0.5,0.5,0.5,0.5,1.1599999999999999,0.5,0.5,0.5,1.22,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,1.37,1.1200000000000001,0.5,0.5,0.5,0.5,1.32,0.5,0.5,0.5,0.5,0.09,1.3,1.86,0.5,0.5,0.5,
10/18/23 12:00,6.56,3.45,1.26,2.84,0.5,2.48,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,1.22,0.5,0.5,3.58,4.16,3.54,1.2,0.5,0.5,0.5,0.5,0.5,1.1599999999999999,0.5,0.5,0.5,1.22,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,1.37,1.1200000000000001,0.5,0.5,0.5,0.5,1.32,0.5,0.5,0.5,0.5,0.09,1.3,1.86,0.5,0.5,0.5,0.5
10/19/23 12:00,6.56,3.45,1.26,2.84,0.5,2.48,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,1.22,0.5,0.5,3.58,4.16,3.54,1.2,0.5,0.5,0.5,0.5,0.5,1.1599999999999999,0.5,0.5,0.5,1.22,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,1.37,1.1200000000000001,0.5,0.5,0.5,0.5,1.32,0.5,0.5,0.5,0.5,0.09,1.3,1.86,0.5,0.5,0.5,0.5
10/20/23 12:00,6.56,3.45,1.26,2.84,0.5,2.48,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,1.22,0.5,0.5,3.58,4.16,3.54,1.2,0.5,0.5,0.5,0.5,0.5,1.1599999999999999,0.5,0.5,0.5,1.22,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,1.37,1.1200000000000001,0.5,0.5,0.5,0.5,1.32,0.5,0.5,0.5,0.5,0.09,1.3,1.86,0.5,0.5,0.5,0.5
10/21/23 12:00,6.56,3.45,1.26,2.84,0.5,2.48,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,1.22,0.5,0.5,3.58,4.16,3.54,1.2,0.5,0.5,0.5,0.5,0.5,1.1599999999999999,0.5,0.5,0.5,1.22,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,1.37,1.1200000000000001,0.5,,0.5,0.5,1.32,0.5,0.5,0.5,0.5,0.09,1.3,1.86,0.5,0.5,0.5,0.5
10/22/23 12:00,6.56,3.45,1.26,2.84,0.5,2.48,0.5,0.5,0.5,0.5,0.12,0.5,0.5,0.5,1.22,0.5,0.5,3.58,4.16,3.54,1.2,0.5,0.5,0.5,0.5,0.5,1.1599999999999999,,0.5,0.5,1.22,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,0.5,1.37,1.1200000000000001,0.5,,0.5,0.5,1.32,0.5,0.5,0.5,0.5,0.09,1.3,1.86,0.5,0.5,0.5,0.5
10/23/23 12:00,3.16,3.51,0.96,2.5499999999999998,0.5,1.02,0.5,0.5,0.5,0.5,0.11,0.5,0.5,1.06,1.01,0.5,0.5,1.99,4.8499999999999996,3.17,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,0.5,,1.33,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.1,1.64,1.98,0.5,0.5,0.5,0.5
10/24/23 12:00,3.16,3.51,0.96,2.5499999999999998,0.5,1.02,0.5,0.5,0.5,0.5,0.11,0.5,0.5,1.06,1.01,0.5,0.5,1.99,4.8499999999999996,3.17,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,0.5,,1.33,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.1,1.64,1.98,0.5,0.5,0.5,0.5
10/25/23 12:00,3.16,3.51,0.96,2.5499999999999998,0.5,1.02,0.5,0.5,0.5,0.5,0.11,0.5,0.5,1.06,1.01,0.5,0.5,1.99,4.8499999999999996,3.17,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,0.5,,1.33,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.1,1.64,1.98,0.5,0.5,0.5,0.5
10/26/23 12:00,3.16,3.51,0.96,2.5499999999999998,0.5,1.02,0.5,0.5,0.5,0.5,0.11,0.5,0.5,1.06,1.01,0.5,0.5,1.99,4.8499999999999996,3.17,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.07,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,0.5,,1.33,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.1,1.64,1.98,0.5,0.5,0.5,0.5
10/27/23 12:00,3.16,3.51,0.96,2.5499999999999998,0.5,1.02,0.5,0.5,0.5,0.5,0.11,0.5,0.5,1.06,1.01,0.5,0.5,1.99,4.8499999999999996,3.17,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,0.5,,1.33,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.1,1.64,1.98,0.5,0.5,0.5,0.5
10/28/23 12:00,3.16,3.51,0.96,2.5499999999999998,0.5,1.02,0.5,0.5,0.5,0.5,0.11,0.5,0.5,1.06,1.01,0.5,0.5,1.99,4.8499999999999996,3.17,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,0.5,,1.33,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.1,1.64,1.98,0.5,0.5,0.5,0.5
10/29/23 12:00,3.16,3.51,0.96,2.5499999999999998,0.5,1.02,0.5,0.5,0.5,0.5,0.11,0.5,0.5,1.06,1.01,0.5,0.5,1.99,4.8499999999999996,3.17,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,0.5,,1.33,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,0.1,1.64,1.98,0.5,0.5,0.5,0.5
10/30/23 12:00,2.33,2.98,0.28000000000000003,0.5,0.5,0.5,1.41,0.5,0.5,0.5,0.27,0.5,0.5,0.5,0.5,2.0299999999999998,2.11,3.12,2.0299999999999998,0.5,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,0.5,0.5,0.5,1.24,,,1.02,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5
10/31/23 12:00,2.33,2.98,0.28000000000000003,0.5,0.5,0.5,1.41,0.5,0.5,0.5,0.27,0.5,0.5,0.5,0.5,2.0299999999999998,2.11,3.12,2.0299999999999998,0.5,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.08,0.5,0.5,0.5,1.24,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,0.5
11/01/23 12:00,2.33,2.98,0.28000000000000003,0.5,0.5,0.5,1.41,0.5,0.5,0.5,0.27,0.5,0.5,0.5,0.5,2.0299999999999998,2.11,3.12,2.0299999999999998,0.5,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,0.5,0.5,0.5,1.24,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5
11/02/23 12:00,2.33,2.98,0.28000000000000003,0.5,0.5,0.5,1.41,0.5,0.5,0.5,0.27,0.5,0.5,0.5,0.5,2.0299999999999998,2.11,3.12,2.0299999999999998,0.5,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,0.5,0.5,0.5,1.24,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,0.5
11/03/23 12:00,2.33,2.98,0.28000000000000003,0.5,0.5,0.5,1.41,0.5,0.5,0.5,0.27,0.5,0.5,0.5,0.5,2.0299999999999998,2.11,3.12,2.0299999999999998,0.5,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,0.5,0.5,0.5,1.24,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,0.5
11/04/23 12:00,2.33,2.98,0.28000000000000003,0.5,0.5,0.5,1.41,0.5,0.5,0.5,0.27,0.5,0.5,0.5,0.5,2.0299999999999998,2.11,3.12,2.0299999999999998,0.5,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,0.5,0.5,0.5,1.24,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,0.5
11/05/23 12:00,2.33,2.98,0.28000000000000003,0.5,0.5,0.5,1.41,0.5,0.5,0.5,0.27,0.5,0.5,0.5,0.5,2.0299999999999998,2.11,3.12,2.0299999999999998,0.5,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,0.5,0.5,0.5,1.24,0.5,,1.02,0.5,0.5,0.5,0.5,0.5,0.18,0.5,0.5,0.5,0.5,0.5,0.5
11/06/23 12:00,1.03,6.15,0.44,1.39,0.5,0.5,1.51,1.31,1.39,1.08,0.2,0.5,0.5,0.5,1.03,0.5,0.5,0.5,4.91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.45,0.5,0.5,0.5,1.37,0.8,3.16,0.5,1.06,0.5,1.3,0.5,0.5,0.3,0.5,1.75,1.72,0.5,0.5,0.5
11/07/23 12:00,1.03,6.15,0.44,1.39,0.5,0.5,1.51,1.31,1.39,1.08,0.2,0.5,0.5,0.5,1.03,0.5,0.5,0.5,4.91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.45,0.5,0.5,0.5,1.37,0.8,3.16,0.5,1.06,0.5,1.3,0.5,0.5,,0.5,1.75,1.72,0.5,0.5,0.5
11/08/23 12:00,1.03,6.15,0.44,1.39,0.5,0.5,1.51,1.31,1.39,1.08,0.2,0.5,0.5,0.5,1.03,0.5,0.5,0.5,4.91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.45,0.5,0.5,0.5,1.37,0.8,3.16,0.5,1.06,0.5,1.3,0.5,0.5,,0.5,1.75,1.72,0.5,0.5,0.5
11/09/23 12:00,1.03,6.15,0.44,1.39,0.5,0.5,1.51,1.31,1.39,1.08,0.2,0.5,0.5,0.5,1.03,0.5,0.5,0.5,4.91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.45,0.5,0.5,0.5,1.37,0.8,3.16,0.5,1.06,0.5,1.3,0.5,0.5,0.3,0.5,1.75,1.72,0.5,0.5,0.5
11/10/23 12:00,1.03,6.15,0.44,1.39,0.5,0.5,1.51,1.31,1.39,1.08,0.2,0.5,0.5,0.5,1.03,0.5,0.5,0.5,4.91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.45,0.5,0.5,0.5,1.37,0.8,3.16,0.5,1.06,0.5,1.3,,,,0.5,1.75,1.72,0.5,0.5,0.5
11/11/23 12:00,1.03,6.15,0.44,1.39,0.5,0.5,1.51,1.31,1.39,1.08,0.2,0.5,0.5,0.5,1.03,0.5,0.5,0.5,4.91,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.45,0.5,0.5,0.5,1.37,0.8,3.16,0.5,1.06,0.5,1.3,0.5,0.5,0.3,0.5,1.75,1.72,0.5,0.5,0.5
